,id,street_id,activity,task_description,status,street,start_year,stop_date_actual,route_ahead,route_back,program_year,geometry,Length of Paved Road (meters)
3886,890726355,9804,AC Overlay,,Completed,CRAFTMONT AVE,2011,2011-10-10,TARNER ST,OAKWOOD RD,,"LINESTRING (-80.06609534220543 40.42738605723891, -80.06639502737073 40.42724506848821, -80.06671550404327 40.42709482385631, -80.06691574301168 40.42700087839371)",81.70771797951903
3887,890726355,9804,AC Overlay,,Completed,CRAFTMONT AVE,2011,2011-10-10,TARNER ST,OAKWOOD RD,,"LINESTRING (-80.06609534220543 40.42738605723891, -80.06639502737073 40.42724506848821, -80.06671550404327 40.42709482385631, -80.06691574301168 40.42700087839371)",81.70771797951903
3888,1462011266,9804,Mill and Overlay,,Completed,CRAFTMONT AVE,2011,2011-08-18,TARNER ST,OAKWOOD RD,,"LINESTRING (-80.06609534220543 40.42738605723891, -80.06639502737073 40.42724506848821, -80.06671550404327 40.42709482385631, -80.06691574301168 40.42700087839371)",81.70771797951903
3889,1462011266,9804,Mill and Overlay,,Completed,CRAFTMONT AVE,2011,2011-08-18,TARNER ST,OAKWOOD RD,,"LINESTRING (-80.06609534220543 40.42738605723891, -80.06639502737073 40.42724506848821, -80.06671550404327 40.42709482385631, -80.06691574301168 40.42700087839371)",81.70771797951903
3890,458538104,11864,Mill and Overlay,,Completed,AMBERSON AVE,2013,2013-09-20,PEMBROKE PL,AMBERSON PL,,"LINESTRING (-79.94033418483542 40.45026574330009, -79.94018864787793 40.45001768632194, -79.9400421335534 40.44976715928114, -79.93995411392692 40.44961617541767)",79.00817389270199
3891,2086438364,8890,Mill and Overlay,,Completed,26TH ST,2011,2011-09-20,MULBERRY WAY,MULBERRY WAY,,"LINESTRING (-79.97887391376725 40.45526778636064, -79.97879116904809 40.4551977317202)",10.47746428217319
3892,1235509836,10876,Mill and Overlay,,Completed,KELLY ST,2012,2012-05-04,N LANG AVE,N MURTLAND ST,,"LINESTRING (-79.90184251307637 40.45661924397537, -79.90149276569859 40.45654346620901, -79.90114833275405 40.45646518664692, -79.90080389621623 40.45638682018563, -79.90045946417 40.45630853770695, -79.90011503212375 40.45623025308647, -79.89977286023878 40.45615235662021, -79.89942616982793 40.45607359744696, -79.89925600915016 40.45603548919483)",228.7723237566936
3893,652708757,16580,Mill and Overlay,,Completed,JOHNSTON AVE,2013,2013-06-17,WINSTON ST,GLENWOOD AVE,,"LINESTRING (-79.93971912722502 40.40646381738538, -79.93938636159936 40.40632357074436, -79.93906965246111 40.40619390794054, -79.93875296308579 40.40606467583208, -79.93843627191384 40.40593544415948, -79.93811958613179 40.40580638256538, -79.93806771920393 40.40578531200112)",159.1478702521718
3894,471454369,15574,Mill and Overlay,,Completed,LINCOLN AVE,2012,2012-05-11,SAXON WAY,UPLAND ST,,"LINESTRING (-79.90205993501954 40.4638696926276, -79.9017149567976 40.46395866025697, -79.90143996631946 40.46402993392274)",55.51064747928868
3895,612409156,5351,Mill and Overlay,,Completed,HIGH OAK DR,2013,2013-06-04,PERRICREST DR,HIGH OAK PL,,"LINESTRING (-80.04434370839228 40.4035408504173, -80.0443940086583 40.40358086892238, -80.04443064015896 40.40361506532864, -80.04443307459337 40.40368666908576, -80.04443502932742 40.40375733833626, -80.04443694723057 40.40382697868237, -80.04443820038038 40.40386385238327)",38.7042162627417
3896,100883523,4972,Mill and Overlay,,Completed,S LINDEN AVE,2012,2012-09-07,FENNIMORE ST,LINDEN LN,,"LINESTRING (-79.91501610729199 40.44749954100029, -79.91521967002694 40.4472770056886, -79.91542357861329 40.44705128874166, -79.9156274728266 40.44682514308708, -79.91583137063314 40.4465991682622, -79.91586261044546 40.44656468880398)",126.2278698568522
3897,959009089,11274,Mill and Overlay,,Completed,KELLY ST,2012,2012-05-04,OAKWOOD ST,MUTI WAY,,"LINESTRING (-79.88580947441189 40.45298051669909, -79.88541766701418 40.45289482794075, -79.88531388914099 40.45288095706447)",43.50797538309929
3898,402866640,6171,Mill and Overlay,,Completed,TINSBURY ST,2009,2009-08-04,HATTERAS ST,LOWRIE ST,,"LINESTRING (-79.98256017209519 40.46379154393995, -79.98281891833805 40.46395138423561, -79.9830906299654 40.46414992994102)",60.11709635608045
3899,1498375812,4302,AC Overlay,,Completed,APPIAN WAY,2012,2012-10-10,LEOLYN ST,CONCORDIA ST,,"LINESTRING (-79.98651956228697 40.3965788014727, -79.98618431641282 40.39669058172011, -79.98581768789423 40.3968036547951, -79.98551860819343 40.39689594030094, -79.98518529010389 40.39699824068943, -79.98514306030238 40.39701090055097)",126.3381254219173
3900,1182858033,5968,Mill and Overlay,,Completed,BETHOVEN ST,2011,2011-09-16,JEWEL ST,HARDING ST,,"LINESTRING (-79.9639066174912 40.4570400874577, -79.96360224401843 40.45717171102202, -79.96328709525383 40.45730371163087, -79.96297194648922 40.4574357112969, -79.96265772927757 40.45756872299101, -79.96259128448926 40.45759788246784)",127.6114364346397
3901,1903531322,6039,Mill and Overlay,,Completed,SPRING WAY,2012,2012-07-05,24TH ST,23RD ST,,"LINESTRING (-79.98112990863579 40.45254884264319, -79.98086462086103 40.45273313143316, -79.98059705495872 40.45291652014816, -79.98031922400763 40.45310199322565)",92.20894094844294
3902,255682971,5723,AC Overlay,,Completed,PERRICREST DR,2013,2013-06-05,ALLENDER AVE,SILVER OAK DR,,"LINESTRING (-80.04547095752993 40.40383955448823, -80.0458296386532 40.40382444491438, -80.04619027720548 40.4038141005184, -80.04655047019337 40.40380384915337, -80.04690752356936 40.40379365935242, -80.04729156592974 40.40378499227431, -80.04737952447078 40.40378367134858)",162.1414743410431
3903,1066867830,3692,AC Overlay,,Completed,NARCISSUS AVE,2009,2009-05-22,BERGMAN ST,FRONONA WAY,,"LINESTRING (-80.05102451060132 40.45312135989031, -80.05129868540918 40.45295277702964, -80.05137404867163 40.45290965785391)",37.84252453727645
3904,2146881202,6166,AC Overlay,,Completed,RADIANT ST,2010,2010-06-25,EILER AVE,CARRICK AVE,,"LINESTRING (-79.9808895383304 40.39112091538446, -79.98086666542663 40.39106721110247, -79.98064909615975 40.3908678754965, -79.98038164973337 40.39063981194369, -79.9803187694601 40.39057083462749, -79.98019272594429 40.390424304036, -79.98010631969206 40.39032257249282)",111.3974186592621
3905,2023102500,13910,Mill and Overlay,,Completed,BERRY ST,2012,2012-06-12,MIDDLETOWN RD,VINTON ST,,"LINESTRING (-80.06142487617745 40.44959108398272, -80.06168204228372 40.4493993032151, -80.06194012646823 40.44920810432842, -80.06219775880015 40.44901691241744, -80.06243742213142 40.44883895182171, -80.06269550272265 40.44864775134082, -80.06280043133772 40.44857623097997, -80.06284664786246 40.44854827552317)",167.2341793295322
3906,80564419,17124,Mill and Overlay,,Completed,ARBOR ST,2013,2013-07-13,LINCOLN AVE,POINTVIEW ST,,"LINESTRING (-79.90053320956662 40.46565309882588, -79.90022694244523 40.46554707627248, -79.89987706840499 40.46542641776667, -79.89971613342523 40.46536832156234, -79.89955110841595 40.46530874771602, -79.89931751769599 40.46522694089093, -79.89906113312401 40.46538873239954, -79.89880159187211 40.46557846916805, -79.89854159876765 40.46576812817263, -79.89848521600884 40.46580916214533, -79.89828158859518 40.46595735813053, -79.89801089026747 40.46614961719552, -79.89775890025386 40.46632265090864)",293.1661417169601
3907,1043504578,12692,Mill and Overlay,,Completed,JOHNSTON AVE,2013,2013-06-17,MANSION ST,MANSION ST,,"LINESTRING (-79.937397108878 40.40551390451201, -79.9371241288295 40.4053617021712, -79.93708264283303 40.40534232243243)",32.80807300905778
3908,641253585,13005,Mill and Overlay,,Completed,ALLENDALE ST,2014,2014-07-09,FAIRDALE ST,FULLER WAY,,"LINESTRING (-80.06080641395212 40.45515821282684, -80.0610338763652 40.45537085106216, -80.06110072270044 40.45543335721361)",39.45513145793372
3909,1519128472,10179,Mill and Overlay,,Completed,BELLAIRE AVE,2014,2014-08-05,GONSHA WAY,STARKAMP ST,,"LINESTRING (-80.01638483274687 40.39266119053342, -80.01620622610882 40.39264967995422, -80.01604397060557 40.39265715389446, -80.01582307487719 40.39268302737746)",47.99230624072567
3910,1519128472,10179,Mill and Overlay,,Completed,BELLAIRE AVE,2014,2014-08-05,GONSHA WAY,STARKAMP ST,,"LINESTRING (-80.01638483274687 40.39266119053342, -80.01620622610882 40.39264967995422, -80.01604397060557 40.39265715389446, -80.01582307487719 40.39268302737746)",47.99230624072567
3911,2009528558,10179,Mill and Overlay,,Completed,BELLAIRE AVE,2013,2013-10-10,GONSHA WAY,STARKAMP ST,,"LINESTRING (-80.01638483274687 40.39266119053342, -80.01620622610882 40.39264967995422, -80.01604397060557 40.39265715389446, -80.01582307487719 40.39268302737746)",47.99230624072567
3912,2009528558,10179,Mill and Overlay,,Completed,BELLAIRE AVE,2013,2013-10-10,GONSHA WAY,STARKAMP ST,,"LINESTRING (-80.01638483274687 40.39266119053342, -80.01620622610882 40.39264967995422, -80.01604397060557 40.39265715389446, -80.01582307487719 40.39268302737746)",47.99230624072567
3913,1529933193,1339,Mill and Overlay,,Completed,EDMOND ST,2009,2009-08-04,FRIENDSHIP AVE,FRIENDSHIP AVE,,"LINESTRING (-79.94779364224117 40.46286191655386, -79.94783121697286 40.46276430234507, -79.94784648653608 40.46271064566985, -79.94785283942176 40.46265595008591)",23.49300142227568
3914,969925057,14632,Mill and Overlay,,Completed,SUMMERLEA ST,2014,2014-09-01,ELLSWORTH AVE,DEAD END,,"LINESTRING (-79.93248536973778 40.4564110273321, -79.93233665004925 40.45616130471834, -79.93218925986731 40.45591104186892, -79.93204142322269 40.45566078765676, -79.93189359106964 40.45541061932187, -79.93176849527644 40.45519657517)",147.9326486855852
3915,1354282867,11207,Mill and Overlay,,Completed,BIDWELL ST,2012,2012-05-22,ABDELL ST,WESTERN AVE,,"LINESTRING (-80.02007061227279 40.4512993104529, -80.02016315312008 40.45156581928818, -80.02025565444153 40.45183112670963, -80.02030833434472 40.45198217737195, -80.020348153068 40.45209634763713, -80.02035863730569 40.45212756567211, -80.02043254619569 40.45234765620088, -80.02046705857059 40.45245192299307)",132.3358302698285
3916,993683912,11802,AC Overlay,,Completed,DEW WAY,2012,2012-10-10,FAIRHOPE ST,ASKAL WAY,,"LINESTRING (-79.98098044424388 40.38728357222884, -79.98092330600191 40.3873339302213, -79.98087395076357 40.38740250168353, -79.98076978302156 40.38757827795877, -79.98062682782216 40.38782997201984, -79.98048342616012 40.38808176093148, -79.98034046826579 40.38833345516367, -79.98030325825012 40.38840282067115, -79.98030777228441 40.38844435208762)",141.9133478392206
3917,777126013,16081,Mill and Overlay,,Completed,WINIFRED ST,2014,2014-07-07,ISLAND AVE,SUCCESS ST,,"LINESTRING (-80.02441272430144 40.46293189690707, -80.02450209050254 40.46319657645896, -80.02455857297436 40.46336562570627, -80.02457313286848 40.46341090404621)",54.90329508955215
3918,770415255,16197,Mill and Overlay,,Completed,WANDLESS ST,2010,2010-10-08,WEBSTER AVE,VINCENNES WAY,,"LINESTRING (-79.96706248711922 40.45146840946179, -79.9672197668541 40.45171517869703, -79.9672969429168 40.45183503128725)",45.30937968279674
3919,2125514845,7862,AC Overlay,,Completed,JOHNSTON AVE,2014,2014-02-21,RIVERMONT DR,ROSEBUD LN,,"LINESTRING (-79.93110528886513 40.40617725638789, -79.93075420299756 40.40615033467031, -79.93039648486825 40.40612654036953, -79.93016815198767 40.40611900909704, -79.92981001793841 40.40612405251876, -79.92950861968585 40.4061480178302, -79.92915570215344 40.40620341539177, -79.92904236710393 40.40622537575892, -79.92869643397287 40.40631633636612, -79.92836487119138 40.40642126897621, -79.92825913409254 40.40645612813835, -79.9279280599946 40.40656233693947, -79.92774628499853 40.40662016658578, -79.92756044692244 40.40668748167615, -79.92742857962864 40.40674872180313)",325.5011051894415
3920,1935645531,6855,Mill and Overlay,,Completed,S 21ST ST,2015,2015-04-28,JANE ST,LARKINS WAY,,"LINESTRING (-79.97638589394228 40.42712939535966, -79.97641369320705 40.42685573047439, -79.976428959177 40.42670587202059)",47.17101445801831
3921,1935645531,6855,Mill and Overlay,,Completed,S 21ST ST,2015,2015-04-28,JANE ST,LARKINS WAY,,"LINESTRING (-79.97638589394228 40.42712939535966, -79.97641369320705 40.42685573047439, -79.976428959177 40.42670587202059)",47.17101445801831
3922,172529474,6855,Mill and Overlay,Paved by DPW Contractor,Completed,S 21ST ST,2015,2015-04-28,JANE ST,LARKINS WAY,,"LINESTRING (-79.97638589394228 40.42712939535966, -79.97641369320705 40.42685573047439, -79.976428959177 40.42670587202059)",47.17101445801831
3923,172529474,6855,Mill and Overlay,Paved by DPW Contractor,Completed,S 21ST ST,2015,2015-04-28,JANE ST,LARKINS WAY,,"LINESTRING (-79.97638589394228 40.42712939535966, -79.97641369320705 40.42685573047439, -79.976428959177 40.42670587202059)",47.17101445801831
3924,1884958383,9034,Mill and Overlay,,Completed,PARKHURST ST,2010,2010-10-19,HAZLIP WAY,FEDERAL ST,,"LINESTRING (-80.00701402002964 40.45662307035283, -80.00665500742804 40.45669048920144, -80.00651427376235 40.45671692452953)",43.65198032698258
3925,1508032728,4103,AC Overlay,,Completed,STEWART AVE,2012,2012-10-10,MULLOOLY ST,GOETTEL AVE,,"LINESTRING (-79.98556543647088 40.38071430734478, -79.98580953927629 40.3805226873672, -79.9860365031244 40.38028789357556, -79.9862666874328 40.38009619848027, -79.98652705064318 40.37990777997926, -79.9865742544164 40.37986945269444, -79.98676031886795 40.37966024907129, -79.98702615910661 40.37943405337243, -79.98715053624757 40.37928662536999, -79.98728224094633 40.37908945633599, -79.98740573684 40.37887485651129, -79.98749906820477 40.37864527079928, -79.98752359400866 40.37858493920459, -79.98755350521267 40.37853948055814, -79.9876784554788 40.37846360658799, -79.98781010178708 40.37846791917434, -79.98804906083917 40.37850070015947, -79.98839404445098 40.37857716123369, -79.98873404690455 40.37866581745763, -79.98907431795439 40.37873550428551, -79.98927078399861 40.37875906601848, -79.98951111118488 40.37877886057766, -79.9896078660292 40.37878668026861)",480.5988880677386
3926,1878222944,11138,AC Overlay,,Completed,PANTHER HOLLOW RD,2014,2014-08-04,PANTHER HOLLOW RD RAMP,WILMOT RD,,"LINESTRING (-79.94491417524291 40.4350211621886, -79.94469962162046 40.43488772296761)",23.47279819678527
3927,59536467,14705,Mill and Overlay,,Completed,S 21ST ST,2015,2015-04-28,MARY ST,HARCUM WAY,,"LINESTRING (-79.9764861001139 40.42625976785178, -79.97652009685582 40.42596976597051, -79.97653910790218 40.42581091100694)",50.04492823821711
3928,59536467,14705,Mill and Overlay,,Completed,S 21ST ST,2015,2015-04-28,MARY ST,HARCUM WAY,,"LINESTRING (-79.9764861001139 40.42625976785178, -79.97652009685582 40.42596976597051, -79.97653910790218 40.42581091100694)",50.04492823821711
3929,1707856498,14705,Mill and Overlay,Paved by DPW Contractor,Completed,S 21ST ST,2015,2015-04-28,MARY ST,HARCUM WAY,,"LINESTRING (-79.9764861001139 40.42625976785178, -79.97652009685582 40.42596976597051, -79.97653910790218 40.42581091100694)",50.04492823821711
3930,1707856498,14705,Mill and Overlay,Paved by DPW Contractor,Completed,S 21ST ST,2015,2015-04-28,MARY ST,HARCUM WAY,,"LINESTRING (-79.9764861001139 40.42625976785178, -79.97652009685582 40.42596976597051, -79.97653910790218 40.42581091100694)",50.04492823821711
3931,1901783408,7910,Mill and Overlay,,Completed,BRIGHTON RD,2013,2013-05-14,BEECH AVE,WESTERN AVE,,"LINESTRING (-80.01401828670788 40.45240509035088, -80.01411968494388 40.45266842578869, -80.01421258242237 40.45294617244244, -80.01430416386894 40.45321150175648, -80.01433303123059 40.45329511550753)",102.385410055611
3932,1451302675,14609,Mill and Overlay,,Completed,TERMON AVE,2011,2011-11-01,HIAWATHA ST,ELMHURST AVE,,"LINESTRING (-80.04353397777497 40.48239207192611, -80.04387490010338 40.48249008327917, -80.04421127875311 40.48258663845871, -80.04444956496705 40.48265390416098)",82.89863731734658
3933,1451302675,14609,Mill and Overlay,,Completed,TERMON AVE,2011,2011-11-01,HIAWATHA ST,ELMHURST AVE,,"LINESTRING (-80.04353397777497 40.48239207192611, -80.04387490010338 40.48249008327917, -80.04421127875311 40.48258663845871, -80.04444956496705 40.48265390416098)",82.89863731734658
3934,98816567,14609,AC Overlay,,Completed,TERMON AVE,2011,2011-10-10,HIAWATHA ST,ELMHURST AVE,,"LINESTRING (-80.04353397777497 40.48239207192611, -80.04387490010338 40.48249008327917, -80.04421127875311 40.48258663845871, -80.04444956496705 40.48265390416098)",82.89863731734658
3935,98816567,14609,AC Overlay,,Completed,TERMON AVE,2011,2011-10-10,HIAWATHA ST,ELMHURST AVE,,"LINESTRING (-80.04353397777497 40.48239207192611, -80.04387490010338 40.48249008327917, -80.04421127875311 40.48258663845871, -80.04444956496705 40.48265390416098)",82.89863731734658
3936,446038262,9944,Mill and Overlay,,Completed,KIRKBRIDE ST,2012,2012-07-31,CALIFORNIA AVE,ST IVES ST,,"LINESTRING (-80.02279683925994 40.45936140750316, -80.02315410553666 40.45929551690357, -80.0236618539965 40.45920135191918, -80.02377923505803 40.45916428982902, -80.02390491475617 40.45912011453029)",97.99946118891081
3937,426069987,105,Mill and Overlay,,Completed,MELBOURNE ST,2012,2012-11-15,GREENFIELD AVE,THEODOLITE WAY,,"LINESTRING (-79.93041330761859 40.4223250805374, -79.93005724238942 40.42238294109002, -79.9299157649187 40.42240532428242)",43.15422989270736
3938,161414222,11321,Mill and Overlay,,Completed,MARYLAND AVE,2014,2014-09-01,TAY WAY,PIERCE ST,,"LINESTRING (-79.93123656416914 40.45686578103553, -79.93108126072789 40.45660691316831, -79.93103247052987 40.45652932062455)",41.17876587874126
3939,1645944215,7991,Mill and Overlay,,Completed,LEASIDE DR,2014,2014-06-05,OAKLEAF DR,GLENHURST RD,,"LINESTRING (-79.91665213076553 40.3728584124711, -79.91639587734758 40.3728582441143, -79.91619921457233 40.37284108335314, -79.91599725982172 40.37277090657346, -79.91567145703785 40.37270107875385, -79.91532332572926 40.37263467207512, -79.9150113183732 40.37257513856065, -79.91487364077615 40.37256407692413)",155.6868146719289
3940,1383450101,6995,Mill and Overlay,,Completed,ALLENDALE ST,2014,2014-07-09,TWEED ST,TWEED ST,,"LINESTRING (-80.06207265132883 40.45635113932109, -80.06228811404637 40.45654119006537)",27.91755221595351
3941,1952625993,10839,AC Overlay,,Completed,S 19TH ST,2009,2009-09-08,CAREY WAY,E CARSON ST,,"LINESTRING (-79.97913523009012 40.42867019302994, -79.97916111055346 40.42840677519473, -79.97918166849874 40.42819975193088)",52.38755827459308
3942,2116078471,18749,Mill and Overlay,,Completed,27TH ST,2011,2011-09-13,RAILROAD ST,DEAD END,,"LINESTRING (-79.9795404897592 40.45800662918266, -79.97929917622274 40.4578022554526, -79.97905833160686 40.45759847165856, -79.97881748968592 40.45739468724636, -79.97865661758821 40.45725843737672)",111.9072509606751
3943,654960286,11307,Mill and Overlay,,Completed,ALLENDALE ST,2014,2014-07-09,FULLER WAY,SUTHERLAND ST,,"LINESTRING (-80.06051535710512 40.45488609130974, -80.0607442110086 40.4551000756155, -80.06080641395212 40.45515821282684)",39.02072861901065
3944,2088944331,8093,Mill and Overlay,,Completed,BAYARD ST,2014,2014-06-05,BAYARD PL,NEVILLE ST,,"LINESTRING (-79.94875124633404 40.45039191757409, -79.94841352560128 40.45049290207621, -79.94807892112425 40.45059305313388, -79.94774476670318 40.45069319583934, -79.94741016042951 40.45079334591491, -79.94707555505418 40.45089349515769, -79.94694384586384 40.45093289624847)",164.6697603337893
3945,1453239772,14531,Mill and Overlay,,Completed,EDWARDS WAY,2010,2010-09-08,S 19TH ST,S 18TH ST,,"LINESTRING (-79.98087920141641 40.42562490376505, -79.98052517446462 40.42558076864969, -79.98016706466987 40.4255625401684, -79.97980850392084 40.42554423304041, -79.97945258062549 40.42553780219119)",121.6057275997492
3946,391370122,17964,Mill and Overlay,,Completed,HOMER ST,2012,2012-05-25,WALZ ST,FIRTH ST,,"LINESTRING (-79.98833890226558 40.46210186388834, -79.98861712757707 40.46226620542683, -79.98865400162285 40.46228797320749, -79.98879479727228 40.46237109381889, -79.98885805483795 40.46240843777868, -79.98889901891322 40.46243262020117, -79.9891192103624 40.46257191193318, -79.98917580692026 40.46260771456799, -79.98944952897722 40.46278518351272, -79.9897237055817 40.46296272990317, -79.98999787949126 40.463140189025, -79.99003206308278 40.46316228800025, -79.99025046239295 40.46330347891543, -79.99026784838696 40.46332630982005, -79.9904500572693 40.46356252806649, -79.99056370133927 40.46370980292887, -79.99063914275514 40.46397863753123, -79.99065156016732 40.46402256222598, -79.99071501895563 40.4642470336508, -79.99079044420182 40.46451535351886, -79.99084222848468 40.46467312399098, -79.99085394521094 40.46470882162244, -79.99099801611789 40.4649601937293, -79.99122509584866 40.46519416728514, -79.9914558874182 40.46540455600535)",469.3091161817283
3947,1158251723,18632,Mill and Overlay,,Completed,MOUNTAIN AVE,2012,2012-07-09,PARKWOOD RD,WENKE ST,,"LINESTRING (-79.97796161620572 40.41486449780321, -79.97789566010093 40.41460774232147, -79.97783472198532 40.4143669370718, -79.97781100197024 40.41427412014421, -79.97771349164279 40.41414969057131)",82.89793309201488
3948,513785016,10648,AC Overlay,,Completed,ALLENDER AVE,2011,2011-10-10,E ELMHURST DR,PIN OAK PL,,"LINESTRING (-80.04762381592241 40.40704270619695, -80.04752036144271 40.4069450519611, -80.04735317778182 40.40669000233972, -80.04721186021121 40.40645614729133, -80.0470705246743 40.4062084772762, -80.04699836390584 40.40604077957899, -80.04697762899245 40.40591968384878, -80.04696863505983 40.40586648866857)",143.3618380158105
3949,513785016,10648,AC Overlay,,Completed,ALLENDER AVE,2011,2011-10-10,E ELMHURST DR,PIN OAK PL,,"LINESTRING (-80.04762381592241 40.40704270619695, -80.04752036144271 40.4069450519611, -80.04735317778182 40.40669000233972, -80.04721186021121 40.40645614729133, -80.0470705246743 40.4062084772762, -80.04699836390584 40.40604077957899, -80.04697762899245 40.40591968384878, -80.04696863505983 40.40586648866857)",143.3618380158105
3950,744101442,10648,Mill and Overlay,,Completed,ALLENDER AVE,2011,2011-09-12,E ELMHURST DR,PIN OAK PL,,"LINESTRING (-80.04762381592241 40.40704270619695, -80.04752036144271 40.4069450519611, -80.04735317778182 40.40669000233972, -80.04721186021121 40.40645614729133, -80.0470705246743 40.4062084772762, -80.04699836390584 40.40604077957899, -80.04697762899245 40.40591968384878, -80.04696863505983 40.40586648866857)",143.3618380158105
3951,744101442,10648,Mill and Overlay,,Completed,ALLENDER AVE,2011,2011-09-12,E ELMHURST DR,PIN OAK PL,,"LINESTRING (-80.04762381592241 40.40704270619695, -80.04752036144271 40.4069450519611, -80.04735317778182 40.40669000233972, -80.04721186021121 40.40645614729133, -80.0470705246743 40.4062084772762, -80.04699836390584 40.40604077957899, -80.04697762899245 40.40591968384878, -80.04696863505983 40.40586648866857)",143.3618380158105
3952,917595801,7984,Mill and Overlay,,Completed,OAKWOOD RD,2011,2011-08-16,BULWER WAY,GRASMERE ST,,"LINESTRING (-80.06635001908005 40.42915251605706, -80.06637138011919 40.42893738923679, -80.06636420707164 40.42868919610939, -80.06635629111736 40.42841939427419)",81.49087948934334
3953,917595801,7984,Mill and Overlay,,Completed,OAKWOOD RD,2011,2011-08-16,BULWER WAY,GRASMERE ST,,"LINESTRING (-80.06635001908005 40.42915251605706, -80.06637138011919 40.42893738923679, -80.06636420707164 40.42868919610939, -80.06635629111736 40.42841939427419)",81.49087948934334
3954,962787571,7984,AC Overlay,,Completed,OAKWOOD RD,2011,2011-10-10,BULWER WAY,GRASMERE ST,,"LINESTRING (-80.06635001908005 40.42915251605706, -80.06637138011919 40.42893738923679, -80.06636420707164 40.42868919610939, -80.06635629111736 40.42841939427419)",81.49087948934334
3955,962787571,7984,AC Overlay,,Completed,OAKWOOD RD,2011,2011-10-10,BULWER WAY,GRASMERE ST,,"LINESTRING (-80.06635001908005 40.42915251605706, -80.06637138011919 40.42893738923679, -80.06636420707164 40.42868919610939, -80.06635629111736 40.42841939427419)",81.49087948934334
3956,23283383,1878,Mill and Overlay,,Completed,MCCLURE AVE,2009,2009-07-10,LAW ST,GASS AVE,,"LINESTRING (-80.03524707677113 40.47884910108952, -80.035332191246 40.47910579030121, -80.03541630140435 40.47937262545252, -80.03550086161869 40.47963945134371, -80.03558497357368 40.4799062850572, -80.03564237681866 40.48008801095023)",141.5993294589819
3957,454068847,7783,Mill and Overlay,,Completed,EDGERTON AVE,2011,2011-08-30,EDGERTON PL,S LINDEN AVE,,"LINESTRING (-79.91379479106936 40.44885164704839, -79.91349097455206 40.44873626060445, -79.91313040966163 40.4486165310057, -79.91280117531338 40.44850702524094, -79.91266993953521 40.44846348826201)",104.7341408345801
3958,593568422,14199,Mill and Overlay,,Completed,WHEELER ST,2013,2013-07-31,MOHLER ST,FRANKSTOWN AVE,,"LINESTRING (-79.88445207240687 40.45540627201927, -79.88445417536295 40.45547273171869, -79.88443828236895 40.45570882105162, -79.88442756636591 40.45593812070798, -79.88442575356568 40.45617901088971)",85.86100999028695
3959,553759816,4713,Mill and Overlay,,Completed,OAKWOOD ST,2014,2014-05-14,HAMILTON AVE,INGLENOOK PL,,"LINESTRING (-79.88456287241063 40.45101361717789, -79.88463026222662 40.45128326204463, -79.8846989977189 40.45155279714061, -79.88474293881102 40.45172033695914)",79.94973882059735
3960,488586449,17102,Mill and Overlay,,Completed,RICHARDSON AVE,2009,2009-07-20,LANGFITT AVE,MCCLURE AVE,,"LINESTRING (-80.03649488790474 40.47262041449675, -80.03651463646794 40.47269913991983, -80.03650098387226 40.47281345060329, -80.03637279787448 40.47304930268798, -80.0362862173491 40.47316016318663, -80.03617491788202 40.47327108500441, -80.03595314180468 40.47347746583438, -80.03570112124835 40.47370649641793, -80.03546544194535 40.47391383738287, -80.03527490568032 40.47408724880044, -80.03524298853827 40.47416665243428, -80.0353030220504 40.47428027932345, -80.03552483136541 40.47447256922982, -80.03561275756711 40.47454711588659, -80.03576107121715 40.47465290487919)",277.9813903935495
3961,907748436,3749,Mill and Overlay,,Completed,S MATHILDA ST,2012,2012-06-22,MITRE WAY,LIBERTY AVE,,"LINESTRING (-79.94709300303194 40.46061540671386, -79.94709963978526 40.46051565881411, -79.94724120259593 40.46025408677508)",42.52043264568974
3962,1766192193,6066,Mill and Overlay,,Completed,WOODBOURNE AVE,2013,2013-09-11,CEDRIC AVE,FREEDOM AVE,,"LINESTRING (-80.01412455021945 40.38714675537112, -80.01386928674496 40.38696375109109, -80.01360072371268 40.38677233910786, -80.01350948093094 40.38670179092874)",71.90180951695064
3963,481901002,4971,Mill and Overlay,,Completed,KELLY ST,2012,2012-05-04,NADIR WAY,BENNETT PL,,"LINESTRING (-79.8987228976566 40.45591591887686, -79.89838702745332 40.45583824419464, -79.89804300953043 40.45575865962698, -79.8976989943025 40.45567916040701, -79.89760122346361 40.45565660783656, -79.89756502315429 40.45564822700584)",102.6146038591103
3964,2053953018,4926,AC Overlay,,Completed,ELWELL ST,2012,2012-07-09,OLLIE ST,OLLIE ST,,"LINESTRING (-79.91959073206229 40.36966110553124, -79.91933588181283 40.36952268215916, -79.9192594738097 40.3694909952865, -79.91912980020182 40.36947747131539)",45.04462804696303
3965,933223335,2447,Mill and Overlay,,Completed,W WOODFORD AVE,2012,2012-07-09,COVERT ST,MT JOSEPH ST,,"LINESTRING (-79.98891028917677 40.39332071798272, -79.98927461890655 40.39332849835631, -79.98952349446107 40.39333379724729)",52.08253737559494
3966,1233489833,3995,Mill and Overlay,,Completed,CALIFORNIA AVE,2013,2013-05-07,FALCK AVE,CHIDELL ST,,"LINESTRING (-80.04019345674536 40.4772132693826, -80.04027271061129 40.47746895696118, -80.04035550024621 40.47773607194261, -80.0404387372421 40.47800309293132, -80.04044987994489 40.47804002709776)",94.34621629464273
